minx,miny,maxx,maxy
50.692565,28.798877999999995,50.892565000000005,28.998877999999994
50.692565,28.998877999999994,50.892565000000005,29.198877999999993
50.692565,29.198877999999993,50.892565000000005,29.398877999999993
50.892565000000005,28.598877999999996,51.09256500000001,28.798877999999995
50.892565000000005,28.798877999999995,51.09256500000001,28.998877999999994
50.892565000000005,28.998877999999994,51.09256500000001,29.198877999999993
50.892565000000005,29.198877999999993,51.09256500000001,29.398877999999993
51.09256500000001,27.998877999999998,51.29256500000001,28.198877999999997
51.09256500000001,28.198877999999997,51.29256500000001,28.398877999999996
51.09256500000001,28.398877999999996,51.29256500000001,28.598877999999996
51.09256500000001,28.598877999999996,51.29256500000001,28.798877999999995
51.09256500000001,28.798877999999995,51.29256500000001,28.998877999999994
51.09256500000001,28.998877999999994,51.29256500000001,29.198877999999993
51.29256500000001,27.798878,51.49256500000001,27.998877999999998
51.29256500000001,27.998877999999998,51.49256500000001,28.198877999999997
51.29256500000001,28.198877999999997,51.49256500000001,28.398877999999996
51.29256500000001,28.398877999999996,51.49256500000001,28.598877999999996
51.29256500000001,28.598877999999996,51.49256500000001,28.798877999999995
51.29256500000001,28.798877999999995,51.49256500000001,28.998877999999994
51.29256500000001,28.998877999999994,51.49256500000001,29.198877999999993
51.49256500000001,27.798878,51.692565000000016,27.998877999999998
51.49256500000001,27.998877999999998,51.692565000000016,28.198877999999997
51.49256500000001,28.198877999999997,51.692565000000016,28.398877999999996
51.49256500000001,28.398877999999996,51.692565000000016,28.598877999999996
51.49256500000001,28.598877999999996,51.692565000000016,28.798877999999995
51.49256500000001,28.798877999999995,51.692565000000016,28.998877999999994
51.49256500000001,28.998877999999994,51.692565000000016,29.198877999999993
51.692565000000016,27.798878,51.89256500000002,27.998877999999998
51.692565000000016,27.998877999999998,51.89256500000002,28.198877999999997
51.692565000000016,28.198877999999997,51.89256500000002,28.398877999999996
51.692565000000016,28.398877999999996,51.89256500000002,28.598877999999996
51.692565000000016,28.598877999999996,51.89256500000002,28.798877999999995
51.692565000000016,28.798877999999995,51.89256500000002,28.998877999999994
51.692565000000016,28.998877999999994,51.89256500000002,29.198877999999993
51.89256500000002,27.798878,52.09256500000002,27.998877999999998
51.89256500000002,27.998877999999998,52.09256500000002,28.198877999999997
51.89256500000002,28.198877999999997,52.09256500000002,28.398877999999996
51.89256500000002,28.398877999999996,52.09256500000002,28.598877999999996
51.89256500000002,28.598877999999996,52.09256500000002,28.798877999999995
51.89256500000002,28.798877999999995,52.09256500000002,28.998877999999994
51.89256500000002,28.998877999999994,52.09256500000002,29.198877999999993
51.89256500000002,30.39887799999999,52.09256500000002,30.59887799999999
51.89256500000002,30.59887799999999,52.09256500000002,30.798877999999988
51.89256500000002,30.798877999999988,52.09256500000002,30.998877999999987
51.89256500000002,30.998877999999987,52.09256500000002,31.198877999999986
51.89256500000002,31.198877999999986,52.09256500000002,31.398877999999986
51.89256500000002,31.398877999999986,52.09256500000002,31.598877999999985
51.89256500000002,31.598877999999985,52.09256500000002,31.798877999999984
52.09256500000002,27.798878,52.292565000000025,27.998877999999998
52.09256500000002,27.998877999999998,52.292565000000025,28.198877999999997
52.09256500000002,28.198877999999997,52.292565000000025,28.398877999999996
52.09256500000002,28.398877999999996,52.292565000000025,28.598877999999996
52.09256500000002,28.598877999999996,52.292565000000025,28.798877999999995
52.09256500000002,28.798877999999995,52.292565000000025,28.998877999999994
52.09256500000002,28.998877999999994,52.292565000000025,29.198877999999993
52.09256500000002,29.198877999999993,52.292565000000025,29.398877999999993
52.09256500000002,29.99887799999999,52.292565000000025,30.19887799999999
52.09256500000002,30.19887799999999,52.292565000000025,30.39887799999999
52.09256500000002,30.39887799999999,52.292565000000025,30.59887799999999
52.09256500000002,30.59887799999999,52.292565000000025,30.798877999999988
52.09256500000002,30.798877999999988,52.292565000000025,30.998877999999987
52.09256500000002,30.998877999999987,52.292565000000025,31.198877999999986
52.09256500000002,31.198877999999986,52.292565000000025,31.398877999999986
52.09256500000002,31.398877999999986,52.292565000000025,31.598877999999985
52.09256500000002,31.598877999999985,52.292565000000025,31.798877999999984
52.292565000000025,27.598878,52.49256500000003,27.798878
52.292565000000025,27.798878,52.49256500000003,27.998877999999998
52.292565000000025,27.998877999999998,52.49256500000003,28.198877999999997
52.292565000000025,28.198877999999997,52.49256500000003,28.398877999999996
52.292565000000025,28.398877999999996,52.49256500000003,28.598877999999996
52.292565000000025,28.598877999999996,52.49256500000003,28.798877999999995
52.292565000000025,28.798877999999995,52.49256500000003,28.998877999999994
52.292565000000025,28.998877999999994,52.49256500000003,29.198877999999993
52.292565000000025,29.198877999999993,52.49256500000003,29.398877999999993
52.292565000000025,29.598877999999992,52.49256500000003,29.79887799999999
52.292565000000025,29.79887799999999,52.49256500000003,29.99887799999999
52.292565000000025,29.99887799999999,52.49256500000003,30.19887799999999
52.292565000000025,30.19887799999999,52.49256500000003,30.39887799999999
52.292565000000025,30.39887799999999,52.49256500000003,30.59887799999999
52.292565000000025,30.59887799999999,52.49256500000003,30.798877999999988
52.292565000000025,30.798877999999988,52.49256500000003,30.998877999999987
52.292565000000025,30.998877999999987,52.49256500000003,31.198877999999986
52.292565000000025,31.198877999999986,52.49256500000003,31.398877999999986
52.292565000000025,31.398877999999986,52.49256500000003,31.598877999999985
52.49256500000003,27.398878,52.69256500000003,27.598878
52.49256500000003,27.598878,52.69256500000003,27.798878
52.49256500000003,27.798878,52.69256500000003,27.998877999999998
52.49256500000003,27.998877999999998,52.69256500000003,28.198877999999997
52.49256500000003,28.198877999999997,52.69256500000003,28.398877999999996
52.49256500000003,28.398877999999996,52.69256500000003,28.598877999999996
52.49256500000003,28.598877999999996,52.69256500000003,28.798877999999995
52.49256500000003,28.798877999999995,52.69256500000003,28.998877999999994
52.49256500000003,28.998877999999994,52.69256500000003,29.198877999999993
52.49256500000003,29.198877999999993,52.69256500000003,29.398877999999993
52.49256500000003,29.398877999999993,52.69256500000003,29.598877999999992
52.49256500000003,29.598877999999992,52.69256500000003,29.79887799999999
52.49256500000003,29.79887799999999,52.69256500000003,29.99887799999999
52.49256500000003,29.99887799999999,52.69256500000003,30.19887799999999
52.49256500000003,30.19887799999999,52.69256500000003,30.39887799999999
52.49256500000003,30.39887799999999,52.69256500000003,30.59887799999999
52.49256500000003,30.59887799999999,52.69256500000003,30.798877999999988
52.49256500000003,30.798877999999988,52.69256500000003,30.998877999999987
52.49256500000003,30.998877999999987,52.69256500000003,31.198877999999986
52.49256500000003,31.198877999999986,52.69256500000003,31.398877999999986
52.49256500000003,31.398877999999986,52.69256500000003,31.598877999999985
52.69256500000003,27.198878,52.89256500000003,27.398878
52.69256500000003,27.398878,52.89256500000003,27.598878
52.69256500000003,27.598878,52.89256500000003,27.798878
52.69256500000003,27.798878,52.89256500000003,27.998877999999998
52.69256500000003,27.998877999999998,52.89256500000003,28.198877999999997
52.69256500000003,28.198877999999997,52.89256500000003,28.398877999999996
52.69256500000003,28.398877999999996,52.89256500000003,28.598877999999996
52.69256500000003,28.598877999999996,52.89256500000003,28.798877999999995
52.69256500000003,28.798877999999995,52.89256500000003,28.998877999999994
52.69256500000003,28.998877999999994,52.89256500000003,29.198877999999993
52.69256500000003,29.198877999999993,52.89256500000003,29.398877999999993
52.69256500000003,29.398877999999993,52.89256500000003,29.598877999999992
52.69256500000003,29.598877999999992,52.89256500000003,29.79887799999999
52.69256500000003,29.79887799999999,52.89256500000003,29.99887799999999
52.69256500000003,29.99887799999999,52.89256500000003,30.19887799999999
52.69256500000003,30.19887799999999,52.89256500000003,30.39887799999999
52.69256500000003,30.39887799999999,52.89256500000003,30.59887799999999
52.69256500000003,30.59887799999999,52.89256500000003,30.798877999999988
52.69256500000003,30.798877999999988,52.89256500000003,30.998877999999987
52.69256500000003,30.998877999999987,52.89256500000003,31.198877999999986
52.69256500000003,31.198877999999986,52.89256500000003,31.398877999999986
52.89256500000003,27.198878,53.092565000000036,27.398878
52.89256500000003,27.398878,53.092565000000036,27.598878
52.89256500000003,27.598878,53.092565000000036,27.798878
52.89256500000003,27.798878,53.092565000000036,27.998877999999998
52.89256500000003,27.998877999999998,53.092565000000036,28.198877999999997
52.89256500000003,28.198877999999997,53.092565000000036,28.398877999999996
52.89256500000003,28.398877999999996,53.092565000000036,28.598877999999996
52.89256500000003,28.598877999999996,53.092565000000036,28.798877999999995
52.89256500000003,28.798877999999995,53.092565000000036,28.998877999999994
52.89256500000003,28.998877999999994,53.092565000000036,29.198877999999993
52.89256500000003,29.198877999999993,53.092565000000036,29.398877999999993
52.89256500000003,29.398877999999993,53.092565000000036,29.598877999999992
52.89256500000003,29.598877999999992,53.092565000000036,29.79887799999999
52.89256500000003,29.79887799999999,53.092565000000036,29.99887799999999
52.89256500000003,29.99887799999999,53.092565000000036,30.19887799999999
52.89256500000003,30.19887799999999,53.092565000000036,30.39887799999999
52.89256500000003,30.39887799999999,53.092565000000036,30.59887799999999
52.89256500000003,30.59887799999999,53.092565000000036,30.798877999999988
52.89256500000003,30.798877999999988,53.092565000000036,30.998877999999987
52.89256500000003,30.998877999999987,53.092565000000036,31.198877999999986
52.89256500000003,31.198877999999986,53.092565000000036,31.398877999999986
53.092565000000036,26.998878,53.29256500000004,27.198878
53.092565000000036,27.198878,53.29256500000004,27.398878
53.092565000000036,27.398878,53.29256500000004,27.598878
53.092565000000036,27.598878,53.29256500000004,27.798878
53.092565000000036,27.798878,53.29256500000004,27.998877999999998
53.092565000000036,27.998877999999998,53.29256500000004,28.198877999999997
53.092565000000036,28.198877999999997,53.29256500000004,28.398877999999996
53.092565000000036,28.398877999999996,53.29256500000004,28.598877999999996
53.092565000000036,28.598877999999996,53.29256500000004,28.798877999999995
53.092565000000036,28.798877999999995,53.29256500000004,28.998877999999994
53.092565000000036,28.998877999999994,53.29256500000004,29.198877999999993
53.092565000000036,29.198877999999993,53.29256500000004,29.398877999999993
53.092565000000036,29.398877999999993,53.29256500000004,29.598877999999992
53.092565000000036,29.598877999999992,53.29256500000004,29.79887799999999
53.092565000000036,29.79887799999999,53.29256500000004,29.99887799999999
53.092565000000036,29.99887799999999,53.29256500000004,30.19887799999999
53.092565000000036,30.19887799999999,53.29256500000004,30.39887799999999
53.092565000000036,30.39887799999999,53.29256500000004,30.59887799999999
53.092565000000036,30.59887799999999,53.29256500000004,30.798877999999988
53.092565000000036,30.798877999999988,53.29256500000004,30.998877999999987
53.092565000000036,30.998877999999987,53.29256500000004,31.198877999999986
53.29256500000004,26.998878,53.49256500000004,27.198878
53.29256500000004,27.198878,53.49256500000004,27.398878
53.29256500000004,27.398878,53.49256500000004,27.598878
53.29256500000004,27.598878,53.49256500000004,27.798878
53.29256500000004,27.798878,53.49256500000004,27.998877999999998
53.29256500000004,27.998877999999998,53.49256500000004,28.198877999999997
53.29256500000004,28.198877999999997,53.49256500000004,28.398877999999996
53.29256500000004,28.398877999999996,53.49256500000004,28.598877999999996
53.29256500000004,28.598877999999996,53.49256500000004,28.798877999999995
53.29256500000004,28.798877999999995,53.49256500000004,28.998877999999994
53.29256500000004,28.998877999999994,53.49256500000004,29.198877999999993
53.29256500000004,29.198877999999993,53.49256500000004,29.398877999999993
53.29256500000004,29.398877999999993,53.49256500000004,29.598877999999992
53.29256500000004,29.598877999999992,53.49256500000004,29.79887799999999
53.29256500000004,29.79887799999999,53.49256500000004,29.99887799999999
53.29256500000004,29.99887799999999,53.49256500000004,30.19887799999999
53.29256500000004,30.19887799999999,53.49256500000004,30.39887799999999
53.29256500000004,30.39887799999999,53.49256500000004,30.59887799999999
53.29256500000004,30.59887799999999,53.49256500000004,30.798877999999988
53.29256500000004,30.798877999999988,53.49256500000004,30.998877999999987
53.49256500000004,26.998878,53.692565000000045,27.198878
53.49256500000004,27.198878,53.692565000000045,27.398878
53.49256500000004,27.398878,53.692565000000045,27.598878
53.49256500000004,27.598878,53.692565000000045,27.798878
53.49256500000004,27.798878,53.692565000000045,27.998877999999998
53.49256500000004,27.998877999999998,53.692565000000045,28.198877999999997
53.49256500000004,28.198877999999997,53.692565000000045,28.398877999999996
53.49256500000004,28.398877999999996,53.692565000000045,28.598877999999996
53.49256500000004,28.598877999999996,53.692565000000045,28.798877999999995
53.49256500000004,28.798877999999995,53.692565000000045,28.998877999999994
53.49256500000004,28.998877999999994,53.692565000000045,29.198877999999993
53.49256500000004,29.198877999999993,53.692565000000045,29.398877999999993
53.49256500000004,29.398877999999993,53.692565000000045,29.598877999999992
53.49256500000004,29.598877999999992,53.692565000000045,29.79887799999999
53.49256500000004,29.79887799999999,53.692565000000045,29.99887799999999
53.49256500000004,29.99887799999999,53.692565000000045,30.19887799999999
53.49256500000004,30.19887799999999,53.692565000000045,30.39887799999999
53.49256500000004,30.39887799999999,53.692565000000045,30.59887799999999
53.49256500000004,30.59887799999999,53.692565000000045,30.798877999999988
53.692565000000045,26.998878,53.89256500000005,27.198878
53.692565000000045,27.198878,53.89256500000005,27.398878
53.692565000000045,27.398878,53.89256500000005,27.598878
53.692565000000045,27.598878,53.89256500000005,27.798878
53.692565000000045,27.798878,53.89256500000005,27.998877999999998
53.692565000000045,27.998877999999998,53.89256500000005,28.198877999999997
53.692565000000045,28.198877999999997,53.89256500000005,28.398877999999996
53.692565000000045,28.398877999999996,53.89256500000005,28.598877999999996
53.692565000000045,28.598877999999996,53.89256500000005,28.798877999999995
53.692565000000045,28.798877999999995,53.89256500000005,28.998877999999994
53.692565000000045,28.998877999999994,53.89256500000005,29.198877999999993
53.692565000000045,29.198877999999993,53.89256500000005,29.398877999999993
53.692565000000045,29.398877999999993,53.89256500000005,29.598877999999992
53.692565000000045,29.598877999999992,53.89256500000005,29.79887799999999
53.692565000000045,29.79887799999999,53.89256500000005,29.99887799999999
53.692565000000045,29.99887799999999,53.89256500000005,30.19887799999999
53.692565000000045,30.19887799999999,53.89256500000005,30.39887799999999
53.692565000000045,30.39887799999999,53.89256500000005,30.59887799999999
53.692565000000045,30.59887799999999,53.89256500000005,30.798877999999988
53.89256500000005,26.998878,54.09256500000005,27.198878
53.89256500000005,27.198878,54.09256500000005,27.398878
53.89256500000005,27.398878,54.09256500000005,27.598878
53.89256500000005,27.598878,54.09256500000005,27.798878
53.89256500000005,27.798878,54.09256500000005,27.998877999999998
53.89256500000005,27.998877999999998,54.09256500000005,28.198877999999997
53.89256500000005,28.198877999999997,54.09256500000005,28.398877999999996
53.89256500000005,28.398877999999996,54.09256500000005,28.598877999999996
53.89256500000005,28.598877999999996,54.09256500000005,28.798877999999995
53.89256500000005,28.798877999999995,54.09256500000005,28.998877999999994
53.89256500000005,28.998877999999994,54.09256500000005,29.198877999999993
53.89256500000005,29.198877999999993,54.09256500000005,29.398877999999993
53.89256500000005,29.398877999999993,54.09256500000005,29.598877999999992
53.89256500000005,29.598877999999992,54.09256500000005,29.79887799999999
53.89256500000005,29.79887799999999,54.09256500000005,29.99887799999999
53.89256500000005,29.99887799999999,54.09256500000005,30.19887799999999
53.89256500000005,30.19887799999999,54.09256500000005,30.39887799999999
54.09256500000005,27.198878,54.29256500000005,27.398878
54.09256500000005,27.398878,54.29256500000005,27.598878
54.09256500000005,27.598878,54.29256500000005,27.798878
54.09256500000005,27.798878,54.29256500000005,27.998877999999998
54.09256500000005,27.998877999999998,54.29256500000005,28.198877999999997
54.09256500000005,28.198877999999997,54.29256500000005,28.398877999999996
54.09256500000005,28.398877999999996,54.29256500000005,28.598877999999996
54.09256500000005,28.598877999999996,54.29256500000005,28.798877999999995
54.09256500000005,28.798877999999995,54.29256500000005,28.998877999999994
54.09256500000005,28.998877999999994,54.29256500000005,29.198877999999993
54.09256500000005,29.198877999999993,54.29256500000005,29.398877999999993
54.09256500000005,29.398877999999993,54.29256500000005,29.598877999999992
54.09256500000005,29.598877999999992,54.29256500000005,29.79887799999999
54.09256500000005,29.79887799999999,54.29256500000005,29.99887799999999
54.29256500000005,27.198878,54.492565000000056,27.398878
54.29256500000005,27.398878,54.492565000000056,27.598878
54.29256500000005,27.598878,54.492565000000056,27.798878
54.29256500000005,27.798878,54.492565000000056,27.998877999999998
54.29256500000005,27.998877999999998,54.492565000000056,28.198877999999997
54.29256500000005,28.198877999999997,54.492565000000056,28.398877999999996
54.29256500000005,28.398877999999996,54.492565000000056,28.598877999999996
54.29256500000005,28.598877999999996,54.492565000000056,28.798877999999995
54.29256500000005,28.798877999999995,54.492565000000056,28.998877999999994
54.29256500000005,28.998877999999994,54.492565000000056,29.198877999999993
54.29256500000005,29.198877999999993,54.492565000000056,29.398877999999993
54.29256500000005,29.398877999999993,54.492565000000056,29.598877999999992
54.29256500000005,29.598877999999992,54.492565000000056,29.79887799999999
54.492565000000056,27.198878,54.69256500000006,27.398878
54.492565000000056,27.398878,54.69256500000006,27.598878
54.492565000000056,27.598878,54.69256500000006,27.798878
54.492565000000056,27.798878,54.69256500000006,27.998877999999998
54.492565000000056,27.998877999999998,54.69256500000006,28.198877999999997
54.492565000000056,28.198877999999997,54.69256500000006,28.398877999999996
54.492565000000056,28.398877999999996,54.69256500000006,28.598877999999996
54.492565000000056,28.598877999999996,54.69256500000006,28.798877999999995
54.492565000000056,28.798877999999995,54.69256500000006,28.998877999999994
54.492565000000056,28.998877999999994,54.69256500000006,29.198877999999993
54.492565000000056,29.198877999999993,54.69256500000006,29.398877999999993
54.492565000000056,29.398877999999993,54.69256500000006,29.598877999999992
54.69256500000006,27.198878,54.89256500000006,27.398878
54.69256500000006,27.398878,54.89256500000006,27.598878
54.69256500000006,27.598878,54.89256500000006,27.798878
54.69256500000006,27.798878,54.89256500000006,27.998877999999998
54.69256500000006,27.998877999999998,54.89256500000006,28.198877999999997
54.69256500000006,28.198877999999997,54.89256500000006,28.398877999999996
54.69256500000006,28.398877999999996,54.89256500000006,28.598877999999996
54.69256500000006,28.598877999999996,54.89256500000006,28.798877999999995
54.69256500000006,28.798877999999995,54.89256500000006,28.998877999999994
54.69256500000006,28.998877999999994,54.89256500000006,29.198877999999993
54.69256500000006,29.198877999999993,54.89256500000006,29.398877999999993
54.69256500000006,29.398877999999993,54.89256500000006,29.598877999999992
54.89256500000006,27.398878,55.092565000000064,27.598878
54.89256500000006,27.598878,55.092565000000064,27.798878
54.89256500000006,27.798878,55.092565000000064,27.998877999999998
54.89256500000006,27.998877999999998,55.092565000000064,28.198877999999997
54.89256500000006,28.198877999999997,55.092565000000064,28.398877999999996
54.89256500000006,28.398877999999996,55.092565000000064,28.598877999999996
54.89256500000006,28.598877999999996,55.092565000000064,28.798877999999995
54.89256500000006,28.798877999999995,55.092565000000064,28.998877999999994
54.89256500000006,28.998877999999994,55.092565000000064,29.198877999999993
54.89256500000006,29.198877999999993,55.092565000000064,29.398877999999993
55.092565000000064,27.398878,55.29256500000007,27.598878
55.092565000000064,27.598878,55.29256500000007,27.798878
55.092565000000064,27.798878,55.29256500000007,27.998877999999998
55.092565000000064,27.998877999999998,55.29256500000007,28.198877999999997
55.092565000000064,28.198877999999997,55.29256500000007,28.398877999999996
55.092565000000064,28.398877999999996,55.29256500000007,28.598877999999996
55.092565000000064,28.598877999999996,55.29256500000007,28.798877999999995
55.092565000000064,28.798877999999995,55.29256500000007,28.998877999999994
55.092565000000064,28.998877999999994,55.29256500000007,29.198877999999993
55.29256500000007,27.598878,55.49256500000007,27.798878
55.29256500000007,27.798878,55.49256500000007,27.998877999999998
55.29256500000007,27.998877999999998,55.49256500000007,28.198877999999997
55.29256500000007,28.198877999999997,55.49256500000007,28.398877999999996
55.29256500000007,28.398877999999996,55.49256500000007,28.598877999999996
55.29256500000007,28.598877999999996,55.49256500000007,28.798877999999995
55.49256500000007,28.198877999999997,55.69256500000007,28.398877999999996
55.49256500000007,28.398877999999996,55.69256500000007,28.598877999999996
